race_entry_epi_id,race_entry_id,race_id,race_date,epi_methodology,epi_base_value,historical_performance_component_id,historical_performance_component_evidence_sha256,historical_performance_normalised_value,historical_performance_weight,historical_performance_weighted_value,suitability_component_id,suitability_component_evidence_sha256,suitability_normalised_value,suitability_weight,suitability_weighted_value,race_context_component_id,race_context_component_evidence_sha256,race_context_normalised_value,race_context_weight,race_context_weighted_value,total_component_weight,weighted_component_total,epi_value,epi_parameter_id,epi_publication_decision,epi_reconciliation_decision,epi_status,race_entry_epi_evidence_sha256,source_lineage,builder_version,contract_version,built_at_utc
REEPI-CUR-30E1C3841D94D61A8E69BF8C,99559088220,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-155BE0A32F2D0E2F93FE40BF,be538f32ef8ab3f25a7673bf0a3eebf82b402adfd062fc6f39e7fbea59d44b61,,0.500000,,REEC-CUR-75BEEC6DFA1051C8C7BBBDFF,39bab1fe55fdae84d7614f8951468cc515739a99ac80e37936aca8d20168477a,,0.300000,,REEC-CUR-CE4C5AD0CF338C0791507265,97b79edcad2ea0a3497b2609520ec7e3fdf57a343d702df4ea59767c32d2e60a,,0.200000,,1.000000,-1.181488,98.818512,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,dc24ae5f8a5cefb0649fe0e30ccf4fd19bb45304c2c62c4fc0ec13b233044636,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-D4440953AA00FFC528EF0B89,99566000580,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-C9F3C8E207E0746E5EC5A0F8,82afc0ec7f6637f15bc9f73c118ba0c6ddb7261f87d2602c4b0aa2f9e577d0b1,,0.500000,,REEC-CUR-070A5B01D5AF4CC0E02F9CF4,7fdd4a126740177f6f7d16c250d15f265ce06cacf95ec291c3640df4e772b4d1,,0.300000,,REEC-CUR-349470B378DEC5D2FFDD4783,e8b0851cd66f434c439ed42e3a589fdbd5563e1429000a19a2596f9b0a18562b,,0.200000,,1.000000,0.337443,100.337443,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,8bdd15d2ca503fc6e49f6fe5599227dbe19298e0d7d28fa9ee5ec01ddf5bb889,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-53CAA7244EEC5F990093470F,99555467460,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-8024EC6A31E3CBE742BED7CC,83c17445f63d4515d08f8903df3822f9af41cf1432b8d561ab7d94a5f6183f0f,,0.500000,,REEC-CUR-7F16643C408B77DFEB764567,02add35d3a08bc0f0adaa7ca253904873c652f4ee73f3f308279c2c53dde114c,,0.300000,,REEC-CUR-29FF43A021C576B7217B6202,ce4a5d24e540f60dc34aeb7cd540e0733df612c286de44705f439a6f9c85ccdd,,0.200000,,1.000000,-0.656813,99.343187,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,0de640d15d23d7c567f949a8346df5d9afcdb96913de1b164e942ebd77a66503,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-C9761F8F975B82A25DF2A42A,99500681310,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-3A4B7AD177CF68E66543854B,ffe0a51cc93a0f49dd51adce71ff6357112af8358220b7a2cba89013e7b581f7,,0.500000,,REEC-CUR-3B5564A265F31302950DC307,fb4df27ca735c883e81e04dd05bf4438e84b0f9a50365c7336dfb3b2b615229f,,0.300000,,REEC-CUR-5C98C323237A4A8601E415A1,9b86b8feb1b3baaa893d634e35056e4e399176b0ef901ec13ef953ed4298bcac,,0.200000,,1.000000,-0.485655,99.514345,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,6cee1dde8e535dcf9fcbfa27d3cce404af0d15121dc18c50b17db8e09cfcbc97,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-7D4AE4FA5A66586A95954E30,99500687640,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-CAC68E82809506F390B32776,4345563a6b7f62fb7eab2311837ce83607938da9a952da072915aabacaa81ebd,,0.500000,,REEC-CUR-67CCBBD6EB3DEB924EDA4570,1751dd38e00e53434cf7e41daa5f1f5868e36ec6d933e601cdf17ac21053a503,,0.300000,,REEC-CUR-FAEDE093D64657005D152C81,0794e36633f702df421b5785195337c73d5d00895ec8d024d4f3155100908dfd,,0.200000,,1.000000,0.487103,100.487103,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,7ea2e95a6bf1c9b17396f67066f755c1a8ee82e2ce0b4fdce2be99a4bf046b7a,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-C56867A10BC47E8D4103D652,99490350750,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-5CA33B37C3615E1E2CAE2596,c9b74358b7555c317f537812bfabcc9fc653783cce1307b09b312ba67d8ceb70,,0.500000,,REEC-CUR-E1FC073397EDD75CD4A51C37,7155722eddae6ad08dbdbc9dc5691ced4e9f09278b62bca1b98c8751b1d2bf67,,0.300000,,REEC-CUR-3A6DB703B84427BC44363E3E,c71d1a2d65796c136dfaecea2a0f4714167299ccbf4c20c97fb9887e29a2c6ee,,0.200000,,1.000000,-0.966296,99.033704,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,b29d36cb4142e5435aaa717c7b619a4baa3f154a50d9a698d959c0f45351cfb1,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-F773FDD02DB7F2A168A8664D,99567633720,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-FE2EC57AE899CD81673B8C25,9fec8579b64f385c9ccde58024ca69b78b6ac4dae245a123286819941dfa664e,,0.500000,,REEC-CUR-6F90D0BE8D337A3FFF38D191,2af4a1ab41cfabd81e84c16b949ca67554c6d3a07d8038adacf9650744d67ca7,,0.300000,,REEC-CUR-3A2037E7EF02B28B7AA6AB24,b46a3b1c15739d5e4bc3703edeef2c28218e6c1270d6b40ee96d5e6ff1d3d291,,0.200000,,1.000000,-0.298691,99.701309,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,8dbba73754e5ba8bcc7963f5b57bec8e49b7da772bf5b14e34d97b9c815c9168,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-66EE13B6AA5BC467CAA8016C,99564956130,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-5BAF0B5BD23670D621FFD956,b989dbb05e0a616960a224330de456b052c0686d9dd51797580cce3ca2ffebe4,,0.500000,,REEC-CUR-8D5B1DF81F8618F94FEF279D,2c7ff5d2484c40927d07b42b51594e1771e2432c620fea1530af740c17fe44d3,,0.300000,,REEC-CUR-8197219782D94772CB41CE8D,dcdfe6d9bdad030daf30046ef7eb57a96c5833eaa8223673b96bd3f70567213f,,0.200000,,1.000000,0.705520,100.705520,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,048ce0ee35bac153917bb35ed316c6b7c8e47e021b7570a915d49fcfe344abde,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-513F3F1AA21DD6541355BE59,99569906190,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-7FBC9BC3725E647B8F58DA60,9d581d31361073e4fea1f83a65b47872452ad34dc7f3a23a7ef55d979c655dd6,,0.500000,,REEC-CUR-4FE9A81CC8B1E319B219961E,f4e58938a73dfe0d67f85faf218b6ca370f0216fe31c07a0e73a649959bb7308,,0.300000,,REEC-CUR-B5A3127D346B832DA3BA33B6,baf931edc52876fae7b2ee595298d82ae5e4620833c9aacd01b44be7be2b205b,,0.200000,,1.000000,0.586432,100.586432,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,65ab3d76809480bab2ab9ebd1c6afb12ee6f4e795ac6c0c302aac79cbd789ee3,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-2F63F2BB35AD92BA2E53361F,99515158020,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-4C675FA4945E08E57E58D2DA,f4dbcc2198f6bc25de4de34333253b2a173b815c1c86aa50f1679a66ee1b5a50,,0.500000,,REEC-CUR-BF5B93FA73678AC812489592,4b1f1ba4ae2df38a4d0e761c44fb07b12d4046e4ed43a3f1e9c69abad121dcc7,,0.300000,,REEC-CUR-C1F7F425A7A9F17950D04673,a914f749064f556b4136d95445d96f7abba405b38d77aef41f6f23c5205ba964,,0.200000,,1.000000,0.540807,100.540807,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,d82ecb492db35cbf46a2fce2f4df9ce382816a9b4300d508c2e44ec7811bd8bf,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-8F263F5C221823C4F5B7A672,99550023660,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-73F43F46326B9E074E1F2544,d0e613105f7432edd611ca171b37e76595c1f1709828a2c611bfeaa7500ac87e,,0.500000,,REEC-CUR-2CF65D100DD30C2D8A7F5520,c46d291cf18f3e14d62119b3271ed1f394b749bba3534e5c8acd9dcb6d6cc14e,,0.300000,,REEC-CUR-6706DB5E0D3F6F49FDC56F60,5da658f93bd56d3a20a4275bcb716d7a917a5aaad8bc7f0999327d5c9098519c,,0.200000,,1.000000,0.839372,100.839372,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,20c8d5cf3f5be6b3df1c52cd603710d9c0c23192b1698d440397e0603edb18ca,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEPI-CUR-BAE36EDF308F08A78BE5D97D,99533128890,EIQD-58926116CE3730E5DB18A856,2026-07-26,NORMALISED_WEIGHTED_ADDITIVE_EPI_V1,100.000000,REEC-CUR-8B4008E4050F2FB1852F8D56,dca092bf59ccccfcd26bf96264d479adc32f13c46dd0d89241802bc537de14fa,,0.500000,,REEC-CUR-E9EBB0605A969BAD35F52E82,6c7df116df778ef5ede1ecd042f4869f61088c6d2d61f842c4f7bf8a6ce2b64f,,0.300000,,REEC-CUR-DA7904E7FDE72E68500FF53F,f2361f846d5c5a1909473e35bdd94119411ba187755807d110fc7f57aafcec9d,,0.200000,,1.000000,-0.070408,99.929592,EPIP1-14578898B157ACE77DF0A29F,EPI_PUBLISHED,EPI_RECONCILED,GOVERNED_RACE_ENTRY_EPI,2421ae2ba2e496f05076f5f15837004fbbbc368e2c8cc28056b719ac02b61ad4,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
