built_at,meeting_key,race_key,runner_key,source,race_date,day_bucket,meeting_type,meeting_status,dashboard_ready,track,race_no,race_time,minutes_to_jump,race_state,distance,race_class,track_condition,rail_position,horse_no,saddlecloth,horse,horse_key,barrier,jockey,trainer,silkUrl,silk_url,local_silk_path,is_scratched,scratch_status,runner_status,ui_price,sportsbet_price,live_price,market_price,fixed_win,rated_price,ui_fair_price,edge_pct,ui_edge_pct,truth_grade,market_confidence,liquidity_grade,fake_overlay_flag,late_drift_risk,execution_trust_score,suppression_action,suppression_reason,clv_expectation,open_price,mid_price,close_price,flucs,last10,last_10,speed_map_bucket,map_position,run_style,pace_profile,settling_band,map_x_pct,map_y_px
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_LOFTYTHOUGHTS,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,2,2,Lofty Thoughts,LOFTYTHOUGHTS,10,L.J.Neindorf,A.G.Rae,https://cdn.silks.racing.com/bb/187879.png,https://cdn.silks.racing.com/bb/187879.png,https://cdn.silks.racing.com/bb/187879.png,,ACTIVE,ACTIVE,3.7,3.7,3.7,3.7,3.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_PRINCING,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,3,3,Princing,PRINCING,4,C.Newitt,J.Hunter,https://cdn.silks.racing.com/bb/11016.png,https://cdn.silks.racing.com/bb/11016.png,https://cdn.silks.racing.com/bb/11016.png,,ACTIVE,ACTIVE,8.5,8.5,8.5,8.5,8.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_DELIGHTFULJOURNEY,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,4,4,Delightful Journey,DELIGHTFULJOURNEY,11,T.M.Nugent,C.M.Sexton,https://cdn.silks.racing.com/bb/67089.png,https://cdn.silks.racing.com/bb/67089.png,https://cdn.silks.racing.com/bb/67089.png,,ACTIVE,ACTIVE,25.7,25.7,25.7,25.7,25.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_EXPRESSGUARD,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,5,5,Express Guard,EXPRESSGUARD,17,L.Nolen,B.R.Cunningham,https://cdn.silks.racing.com/bb/207803.png,https://cdn.silks.racing.com/bb/207803.png,https://cdn.silks.racing.com/bb/207803.png,,ACTIVE,ACTIVE,17.9,17.9,17.9,17.9,17.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_YOUNEVERCANTELL,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,6,6,You Never Can Tell,YOUNEVERCANTELL,12,T.Stockdale,G.Eurell,https://cdn.silks.racing.com/bb/28474.png,https://cdn.silks.racing.com/bb/28474.png,https://cdn.silks.racing.com/bb/28474.png,1,SCRATCHED,SCRATCHED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SCRATCHED,SCRATCHED,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_ANNABELLESUNSHINE,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,7,7,Annabelle Sunshine,ANNABELLESUNSHINE,5,J.Beriman,M.P.Trotter,https://cdn.silks.racing.com/bb/196151.png,https://cdn.silks.racing.com/bb/196151.png,https://cdn.silks.racing.com/bb/196151.png,,ACTIVE,ACTIVE,18.5,18.5,18.5,18.5,18.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_ZEBEENINE,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,8,8,Ze Bee Nine,ZEBEENINE,14,D.G.Thornton,C.A.Martindale,https://cdn.silks.racing.com/bb/167895.png,https://cdn.silks.racing.com/bb/167895.png,https://cdn.silks.racing.com/bb/167895.png,,ACTIVE,ACTIVE,46,46,46,46,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_PRINCESSSAKIKO,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,9,9,Princess Sakiko,PRINCESSSAKIKO,7,J.Mott,S.Jackson,https://cdn.silks.racing.com/bb/289.png,https://cdn.silks.racing.com/bb/289.png,https://cdn.silks.racing.com/bb/289.png,,ACTIVE,ACTIVE,8.4,8.4,8.4,8.4,8.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_DANEONTOUR,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,10,10,Dane On Tour,DANEONTOUR,8,J.Noonan,David & Coral Feek,https://cdn.silks.racing.com/bb/184143.png,https://cdn.silks.racing.com/bb/184143.png,https://cdn.silks.racing.com/bb/184143.png,,ACTIVE,ACTIVE,15,15,15,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_TWOSIGMA,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,11,11,Two Sigma,TWOSIGMA,15,J.McNeil,R.J.Goodwin,https://cdn.silks.racing.com/bb/202225.png,https://cdn.silks.racing.com/bb/202225.png,https://cdn.silks.racing.com/bb/202225.png,,ACTIVE,ACTIVE,18.4,18.4,18.4,18.4,18.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_WOMENINUNIFORM,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,12,12,Women In Uniform,WOMENINUNIFORM,1,N.Daniels,B.Papazaharoudakis,https://cdn.silks.racing.com/bb/7004.png,https://cdn.silks.racing.com/bb/7004.png,https://cdn.silks.racing.com/bb/7004.png,,ACTIVE,ACTIVE,28.7,28.7,28.7,28.7,28.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_AUTOMAX,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,13,13,Auto Max,AUTOMAX,16,J.Bowditch,S.Wells,https://cdn.silks.racing.com/bb/186078.png,https://cdn.silks.racing.com/bb/186078.png,https://cdn.silks.racing.com/bb/186078.png,,ACTIVE,ACTIVE,51,51,51,51,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_IMDYNAMITE,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,14,14,I'm Dynamite,IMDYNAMITE,6,V.L.Boeuf,S.Wells,https://cdn.silks.racing.com/bb/186078.png,https://cdn.silks.racing.com/bb/186078.png,https://cdn.silks.racing.com/bb/186078.png,,ACTIVE,ACTIVE,27,27,27,27,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_HOTCHILLIMAMA,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,15,15,Hot Chilli Mama,HOTCHILLIMAMA,2,C.Hefel,S.L.Gotts,https://cdn.silks.racing.com/bb/155830.png,https://cdn.silks.racing.com/bb/155830.png,https://cdn.silks.racing.com/bb/155830.png,,ACTIVE,ACTIVE,64.5,64.5,64.5,64.5,64.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_HEFF,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,16,16,Heff,HEFF,9,,S.L.Trolove,https://cdn.silks.racing.com/bb/71521.png,https://cdn.silks.racing.com/bb/71521.png,https://cdn.silks.racing.com/bb/71521.png,1,SCRATCHED,SCRATCHED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SCRATCHED,SCRATCHED,-,-,-,-,-,,,,,,,,,
2026-07-26T13:33:21+10:00,2026-07-26_SALE,2026-07-26_SALE_R8,2026-07-26_SALE_R8_NORTHWOODVAMOOSE,race_fields.csv,2026-07-26,TODAY,COUNTRY,FIELDS_READY,YES,SALE,8,,,TIME_TBC,1400m,BM 58,"Handicap. Two-Years-Old and Upwards, No sex restriction. BenchMark 62. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14.",,17,17,Northwood Vamoose,NORTHWOODVAMOOSE,3,S.Wynne,S.Wynne,https://cdn.silks.racing.com/bb/141890.png,https://cdn.silks.racing.com/bb/141890.png,https://cdn.silks.racing.com/bb/141890.png,1,SCRATCHED,SCRATCHED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SCRATCHED,SCRATCHED,-,-,-,-,-,,,,,,,,,
