race_key,runner_key,race_date,track,race_number,runner_id,saddle_number,horse_name,split_sequence,split_label,split_start_distance_metres,split_end_distance_metres,split_distance_metres,segment_time_seconds,position_at_split_end,average_speed_source,source_page_url,source_payload_file,semantic_version
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15632846,2026-05-30,Caulfield,2,15632846,4,Flyer,4,600m-400m,600,400,200,11.87,8,17.55,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15632846,2026-05-30,Caulfield,2,15632846,4,Flyer,5,400m-200m,400,200,200,11.74,5,17.26,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15632846,2026-05-30,Caulfield,2,15632846,4,Flyer,6,200m-FINISH,200,0,200,12.64,1,15.91,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637377,2026-05-30,Caulfield,2,15637377,6,Luna Cat,1,1200m-1000m,1200,1000,200,14.36,9,17.05,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637377,2026-05-30,Caulfield,2,15637377,6,Luna Cat,2,1000m-800m,1000,800,200,10.88,9,18.4,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637377,2026-05-30,Caulfield,2,15637377,6,Luna Cat,3,800m-600m,800,600,200,10.87,9,18.41,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637377,2026-05-30,Caulfield,2,15637377,6,Luna Cat,4,600m-400m,600,400,200,11.89,9,17.37,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637377,2026-05-30,Caulfield,2,15637377,6,Luna Cat,5,400m-200m,400,200,200,11.82,8,17.17,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637377,2026-05-30,Caulfield,2,15637377,6,Luna Cat,6,200m-FINISH,200,0,200,12.67,2,15.76,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15614516,2026-05-30,Caulfield,2,15614516,7,Sun Setting,1,1200m-1000m,1200,1000,200,14.15,5,17.15,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15614516,2026-05-30,Caulfield,2,15614516,7,Sun Setting,2,1000m-800m,1000,800,200,10.83,5,18.47,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15614516,2026-05-30,Caulfield,2,15614516,7,Sun Setting,3,800m-600m,800,600,200,10.86,6,18.42,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15614516,2026-05-30,Caulfield,2,15614516,7,Sun Setting,4,600m-400m,600,400,200,11.98,7,17.31,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15614516,2026-05-30,Caulfield,2,15614516,7,Sun Setting,5,400m-200m,400,200,200,12,9,16.9,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15614516,2026-05-30,Caulfield,2,15614516,7,Sun Setting,6,200m-FINISH,200,0,200,13.43,7,14.82,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15634465,2026-05-30,Caulfield,2,15634465,8,Bedtime Angel,1,1200m-1000m,1200,1000,200,13.58,2,18.02,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15634465,2026-05-30,Caulfield,2,15634465,8,Bedtime Angel,2,1000m-800m,1000,800,200,10.39,2,19.26,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15634465,2026-05-30,Caulfield,2,15634465,8,Bedtime Angel,3,800m-600m,800,600,200,10.74,2,18.61,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15634465,2026-05-30,Caulfield,2,15634465,8,Bedtime Angel,4,600m-400m,600,400,200,12.03,2,17.17,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15634465,2026-05-30,Caulfield,2,15634465,8,Bedtime Angel,5,400m-200m,400,200,200,12.81,2,15.87,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15634465,2026-05-30,Caulfield,2,15634465,8,Bedtime Angel,6,200m-FINISH,200,0,200,14.52,9,13.81,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637882,2026-05-30,Caulfield,2,15637882,10,Southern Crescent,1,1200m-1000m,1200,1000,200,14.31,6,17.24,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637882,2026-05-30,Caulfield,2,15637882,10,Southern Crescent,2,1000m-800m,1000,800,200,10.83,8,18.48,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637882,2026-05-30,Caulfield,2,15637882,10,Southern Crescent,3,800m-600m,800,600,200,10.87,7,18.39,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637882,2026-05-30,Caulfield,2,15637882,10,Southern Crescent,4,600m-400m,600,400,200,11.71,6,17.51,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637882,2026-05-30,Caulfield,2,15637882,10,Southern Crescent,5,400m-200m,400,200,200,12.09,7,16.7,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15637882,2026-05-30,Caulfield,2,15637882,10,Southern Crescent,6,200m-FINISH,200,0,200,13.55,8,14.81,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15636457,2026-05-30,Caulfield,2,15636457,11,West Of Dalby,1,1200m-1000m,1200,1000,200,13.76,3,17.68,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15636457,2026-05-30,Caulfield,2,15636457,11,West Of Dalby,2,1000m-800m,1000,800,200,10.58,3,18.92,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15636457,2026-05-30,Caulfield,2,15636457,11,West Of Dalby,3,800m-600m,800,600,200,10.96,3,18.25,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15636457,2026-05-30,Caulfield,2,15636457,11,West Of Dalby,4,600m-400m,600,400,200,12.03,3,17.39,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15636457,2026-05-30,Caulfield,2,15636457,11,West Of Dalby,5,400m-200m,400,200,200,12.26,3,16.46,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15636457,2026-05-30,Caulfield,2,15636457,11,West Of Dalby,6,200m-FINISH,200,0,200,13.46,6,14.78,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15622358,2026-05-30,Caulfield,2,15622358,12,Zunna,1,1200m-1000m,1200,1000,200,14.35,7,16.75,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15622358,2026-05-30,Caulfield,2,15622358,12,Zunna,2,1000m-800m,1000,800,200,10.63,6,18.82,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15622358,2026-05-30,Caulfield,2,15622358,12,Zunna,3,800m-600m,800,600,200,10.67,4,18.75,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15622358,2026-05-30,Caulfield,2,15622358,12,Zunna,4,600m-400m,600,400,200,11.77,4,17.67,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15622358,2026-05-30,Caulfield,2,15622358,12,Zunna,5,400m-200m,400,200,200,12.19,4,16.72,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R02,2026-05-30|CAULFIELD|R02|RUNNER:15622358,2026-05-30,Caulfield,2,15622358,12,Zunna,6,200m-FINISH,200,0,200,13.1,5,15.27,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,1,1400m-1200m,1400,1200,200,14.83,6,16.26,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,2,1200m-1000m,1200,1000,200,12.04,6,16.68,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,3,1000m-800m,1000,800,200,12.51,8,16.1,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,4,800m-600m,800,600,200,11.78,8,16.98,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,5,600m-400m,600,400,200,11.99,8,17.29,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,6,400m-200m,400,200,200,11.71,8,17.44,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636127,2026-05-30,Caulfield,3,15636127,2,Bel Mezyaan,7,200m-FINISH,200,0,200,11.84,3,16.6,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,1,1400m-1200m,1400,1200,200,15.04,8,15.79,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,2,1200m-1000m,1200,1000,200,12.09,8,16.72,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,3,1000m-800m,1000,800,200,12.25,7,16.52,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,4,800m-600m,800,600,200,11.71,7,17.09,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,5,600m-400m,600,400,200,11.76,6,17.7,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,6,400m-200m,400,200,200,11.62,4,17.55,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15629560,2026-05-30,Caulfield,3,15629560,3,Cinturato,7,200m-FINISH,200,0,200,12.47,7,16.06,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,1,1400m-1200m,1400,1200,200,14.78,5,16.01,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,2,1200m-1000m,1200,1000,200,12.06,5,16.81,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,3,1000m-800m,1000,800,200,12.15,3,16.64,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,4,800m-600m,800,600,200,11.78,4,17.0,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,5,600m-400m,600,400,200,11.95,3,17.35,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,6,400m-200m,400,200,200,11.7,2,17.44,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15638164,2026-05-30,Caulfield,3,15638164,5,Yes Yoshi,7,200m-FINISH,200,0,200,12.3,4,16.33,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,1,1400m-1200m,1400,1200,200,14.53,3,16.25,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,2,1200m-1000m,1200,1000,200,12.15,3,16.6,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,3,1000m-800m,1000,800,200,12.46,6,16.17,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,4,800m-600m,800,600,200,11.72,5,17.06,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,5,600m-400m,600,400,200,12.01,7,17.28,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,6,400m-200m,400,200,200,11.64,6,17.5,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
2026-05-30|CAULFIELD|R03,2026-05-30|CAULFIELD|R03|RUNNER:15636871,2026-05-30,Caulfield,3,15636871,8,Clevor Trever,7,200m-FINISH,200,0,200,12,1,16.74,https://www.racing.com/form/2026-05-30/caulfield/race/3/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a15afedf76f227232c.json,RACINGCOM_SPEED_SEMANTICS_V1
