source_type,race_id,race_date,track,track_key,race_no,race_no_numeric,horse_id,horse,saddle_number,trainer,jockey,final_position,final_position_abbreviation,comment,barrier_number,start_position,race_time,beaten_margin,distance_run,time_var_to_winner,distance_var_to_winner,six_hundred_metres_time,two_hundred_metres_time,row_type,distance_label,position,time,avg_speed_mps,avg_speed_kmh,response_path,response_sha256,parsed_utc
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15720532,Baltic Blizzard,11,H.Dwyer,L.Nolen,8,8th,Slow Out 1 Lengths Settled Down Off Mid-Field Two Wide 7 Lengths behind a wall Straightened Up no luck at all..vet-clear # forget ran,2,0,1:23.84,4.35,1408,63,+6,34.54,11.98,SPLIT,1000m-800m,9,11.50,17.46,62.856,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15720532,Baltic Blizzard,11,H.Dwyer,L.Nolen,8,8th,Slow Out 1 Lengths Settled Down Off Mid-Field Two Wide 7 Lengths behind a wall Straightened Up no luck at all..vet-clear # forget ran,2,0,1:23.84,4.35,1408,63,+6,34.54,11.98,SPLIT,800m-600m,10,11.62,17.56,63.216,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15720532,Baltic Blizzard,11,H.Dwyer,L.Nolen,8,8th,Slow Out 1 Lengths Settled Down Off Mid-Field Two Wide 7 Lengths behind a wall Straightened Up no luck at all..vet-clear # forget ran,2,0,1:23.84,4.35,1408,63,+6,34.54,11.98,SPLIT,600m-400m,11,11.50,17.68,63.648,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15720532,Baltic Blizzard,11,H.Dwyer,L.Nolen,8,8th,Slow Out 1 Lengths Settled Down Off Mid-Field Two Wide 7 Lengths behind a wall Straightened Up no luck at all..vet-clear # forget ran,2,0,1:23.84,4.35,1408,63,+6,34.54,11.98,SPLIT,400m-200m,9,11.06,18.1,65.16,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15720532,Baltic Blizzard,11,H.Dwyer,L.Nolen,8,8th,Slow Out 1 Lengths Settled Down Off Mid-Field Two Wide 7 Lengths behind a wall Straightened Up no luck at all..vet-clear # forget ran,2,0,1:23.84,4.35,1408,63,+6,34.54,11.98,SPLIT,200m-FINISH,8,11.98,16.61,59.796,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,1200m,10,1:09.08,13.63,49.068,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,1000m,11,57.51,17.28,62.208,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,800m,12,45.92,17.32,62.352,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,600m,12,34.36,17.57,63.252,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,400m,12,22.80,17.66,63.576,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,200m,12,11.64,18,64.8,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SECTIONAL,FINISH,9,1:23.94,17.02,61.272,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,1400m-1200m,10,14.86,13.63,49.068,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,1200m-1000m,11,11.57,17.28,62.208,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,1000m-800m,12,11.59,17.32,62.352,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,800m-600m,12,11.56,17.57,63.252,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,600m-400m,12,11.56,17.66,63.576,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,400m-200m,12,11.16,18,64.8,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15716867,Aloisi,3,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained Settled Down last 8 Lengths still Mile Back Turn tacked on over line Need To See Again Fitter ..vet-clear # too far back,11,0,1:23.94,5.1,1409,73,+7,34.36,11.64,SPLIT,200m-FINISH,9,11.64,17.02,61.272,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,1200m,8,1:09.12,13.64,49.104,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,1000m,9,57.74,17.57,63.252,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,800m,7,46.42,17.72,63.792,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,600m,8,34.78,17.34,62.424,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,400m,7,23.31,17.59,63.324,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,200m,10,12.05,17.81,64.116,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SECTIONAL,FINISH,10,1:23.95,16.52,59.472,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,1400m-1200m,8,14.83,13.64,49.104,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,1200m-1000m,9,11.38,17.57,63.252,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,1000m-800m,7,11.32,17.72,63.792,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,800m-600m,8,11.64,17.34,62.424,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,600m-400m,7,11.47,17.59,63.324,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,400m-200m,10,11.26,17.81,64.116,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,7,7,15718050,Pro Velocity (NZ),14,R.J.Goodwin,M.J.Dee,10,10th,Bit Slow Out Restrained Settled Down Mid Field 5 Lengths Clear All The Way Inside only Held Ground new stable # Fitter for Further,3,0,1:23.95,5.2,1404,74,+2,34.78,12.05,SPLIT,200m-FINISH,10,12.05,16.52,59.472,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7_6f7b0cc3ec24408d.json,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,2026-07-22T19:21:35+00:00
