benchmark_group_id,canonical_race_id,canonical_runner_id,race_date,track,race_number,race_distance_metres,segment_start_metres,segment_end_metres,segment_distance_metres,elapsed_time_seconds,average_speed_mps,eligibility_status,source_format,source_hash,standard_time_eligibility_status
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,200,0,200,12.0409,16.610000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,200,0,200,11.7509,17.020000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,200,0,200,12.1065,16.520000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,200,0,200,12.2399,16.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,200,0,200,12.5865,15.890000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720318,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.1359,17.960000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15714130,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.2867,17.720000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720214,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.0742,18.060000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720047,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.2740,17.740000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15716866,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,10.9769,18.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720320,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.1919,17.870000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15717705,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.0988,18.020000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15714008,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,10.7585,18.590000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15713342,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.4090,17.530000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15719841,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,11.0988,18.020000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720036,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,10.9769,18.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15701920,2026-07-20,Southside Pakenham Synthetic,6,1400,1200,1000,200,10.9409,18.280000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720034,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.1607,17.920000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718048,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.2994,17.700000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15713423,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.4877,17.410000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15715052,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.1049,18.010000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15719488,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.2676,17.750000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.0619,18.080000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.0865,18.040000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.2676,17.750000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.5741,17.280000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.3830,17.570000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.2423,17.790000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,1200,1000,200,11.4025,17.540000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720318,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.6959,17.100000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15714130,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.6822,17.120000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720214,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.6686,17.140000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720047,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.4025,17.540000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15716866,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.4025,17.540000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720320,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.4877,17.410000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15717705,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.7925,16.960000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15714008,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.8343,16.900000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15713342,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.4548,17.460000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15719841,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.7647,17.000000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720036,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.7786,16.980000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15701920,2026-07-20,Southside Pakenham Synthetic,6,1400,800,600,200,11.9190,16.780000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720034,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.4811,17.420000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718048,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.4877,17.410000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15713423,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.3314,17.650000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15715052,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.3701,17.590000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15719488,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.3507,17.620000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.5340,17.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.5207,17.360000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.3895,17.560000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.3830,17.570000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.5340,17.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.4220,17.510000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,800,600,200,11.3314,17.650000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720318,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,10.7875,18.540000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15714130,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,10.8519,18.430000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720214,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.2108,17.840000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720047,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,10.9409,18.280000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15716866,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.1421,17.950000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720320,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.0254,18.140000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15717705,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.1111,18.000000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15714008,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.3058,17.690000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15713342,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.1049,18.010000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15719841,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.3250,17.660000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15720036,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.4613,17.450000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R6,15701920,2026-07-20,Southside Pakenham Synthetic,6,1400,400,200,200,11.9474,16.740000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,916ba2bcb45c3fe0786e774f4d32d37bc149c67134684bdf69b5f2976e5325ba,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720034,2026-07-20,Southside Pakenham Synthetic,7,1400,400,200,200,11.1794,17.890000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718048,2026-07-20,Southside Pakenham Synthetic,7,1400,400,200,200,11.2867,17.720000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15713423,2026-07-20,Southside Pakenham Synthetic,7,1400,400,200,200,11.0132,18.160000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15715052,2026-07-20,Southside Pakenham Synthetic,7,1400,400,200,200,11.1669,17.910000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15719488,2026-07-20,Southside Pakenham Synthetic,7,1400,400,200,200,11.1607,17.920000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,2026-07-20,Southside Pakenham Synthetic,7,1400,400,200,200,11.3572,17.610000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,STANDARD_TIME_ELIGIBLE
