race_key,race_date,track,race_number,source_page_url,source_payload_file,runner_id,saddle_number,horse_name,sectional_sequence,distance_marker,position,cumulative_time_raw,cumulative_time_seconds,average_speed_source
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637214,6,Qayed,1,1000m,7,59.69,59.69,16.29
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637214,6,Qayed,2,800m,7,48.10,48.1,17.25
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637214,6,Qayed,3,600m,6,35.80,35.8,16.26
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637214,6,Qayed,4,400m,6,23.87,23.87,16.99
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637214,6,Qayed,5,200m,7,12.21,12.21,17.34
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637214,6,Qayed,6,FINISH,6,1:14.38,74.38,16.4
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637019,7,Star Of Macedon,1,1000m,6,59.36,59.36,16.48
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637019,7,Star Of Macedon,2,800m,6,47.72,47.72,17.16
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637019,7,Star Of Macedon,3,600m,7,35.39,35.39,16.25
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637019,7,Star Of Macedon,4,400m,7,23.42,23.42,16.77
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637019,7,Star Of Macedon,5,200m,8,11.82,11.82,17.32
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637019,7,Star Of Macedon,6,FINISH,3,1:13.99,73.99,16.91
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637372,8,Vivid Storm,1,1000m,1,59.76,59.76,16.9
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637372,8,Vivid Storm,2,800m,1,48.10,48.1,17.16
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637372,8,Vivid Storm,3,600m,1,35.83,35.83,16.29
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637372,8,Vivid Storm,4,400m,1,23.86,23.86,16.71
