raceDate,meeting,raceNumber,runnerNumber,runnerName,normalisedRunnerName,value,display,source,version,asAt,status,rankInRace,activeFieldSize,fieldHigh,fieldAverage,differenceFromFieldAverage,recentChange,trend,unavailableReason,eriValue,eriDisplay,eriSource,eriStatus,epi,eri,observationsUsed,latestPerformanceId,joinMethod,race_date,track,race_no,horse,horse_key,saddlecloth,horse_no,race_key_epr_market,epr_value,epr_status,is_no_history_epr_market,epr_market_gap_used,epr_market_no_history_policy,epr_market_score,edgeiq_probability_epr_v1,edgeiq_price_epr_v1,edgeiq_rank_epr_v1,race_probability_sum_epr_v1,known_epr_runner_count,no_history_runner_count,edgeiq_price_engine,edgeiq_price_engine_method,edgeiq_price_engine_parameters,built_at_epr_market_v1
2026-08-22,Sandown Hillside,6,8,No Limitation,NOLIMITATION,43.3,43.3,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,48.68,48.7,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 43.3, 'display': '43.3', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 12, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -10.172647058823529, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 48.68, 'display': '48.7', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",16,EIQ_PERFORMANCE_C1ED582FAAE378E5,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,No Limitation,NOLIMITATION,8,8,2026-08-22|SANDOWN HILLSIDE|R6,43.3,EPI_AVAILABLE,False,43.3,REAL_GOVERNED_EPR,71.35611619289344,0.03339788,29.94,12.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,9,Silver Cliff,SILVERCLIFF,63.22,63.2,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,STABLE,,64.34,64.3,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 63.22, 'display': '63.2', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 7, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': 9.747352941176473, 'recentChange': None, 'trend': 'STABLE', 'unavailableReason': ''}","{'value': 64.34, 'display': '64.3', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",27,2026-04-12|EIQ_RACE_ECF2A231D0814A34|RCOM_RUNNER_15558325|RCOM_HORSE_5309788,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-22,Sandown Hillside,6,Silver Cliff,SILVERCLIFF,9,9,2026-08-22|SANDOWN HILLSIDE|R6,63.22,EPI_AVAILABLE,False,63.22,REAL_GOVERNED_EPR,163.01591163569202,0.07629879,13.11,7.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,10,Egerton,EGERTON,34.925,34.9,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,49.76,49.8,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 34.925, 'display': '34.9', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 14, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -18.54764705882353, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 49.76, 'display': '49.8', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",28,EIQ_PERFORMANCE_6423AD1C5F69AF5C,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,Egerton,EGERTON,10,10,2026-08-22|SANDOWN HILLSIDE|R6,34.925,EPI_AVAILABLE,False,34.925,REAL_GOVERNED_EPR,39.48683788808882,0.01848162,54.11,14.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,11,Set Me Loose,SETMELOOSE,31.75,31.8,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,41.9,41.9,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 31.75, 'display': '31.8', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 15, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -21.722647058823526, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 41.9, 'display': '41.9', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",3,EIQ_PERFORMANCE_3579D895C4B7A74C,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,Set Me Loose,SETMELOOSE,11,11,2026-08-22|SANDOWN HILLSIDE|R6,31.75,EPI_AVAILABLE,False,31.75,REAL_GOVERNED_EPR,28.796023103254317,0.01347784,74.2,15.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,12,Wicked Storm,WICKEDSTORM,26.125,26.1,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,41.9,41.9,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 26.125, 'display': '26.1', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 16, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -27.347647058823526, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 41.9, 'display': '41.9', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",10,EIQ_PERFORMANCE_B5C8CEDBCE9DED03,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,Wicked Storm,WICKEDSTORM,12,12,2026-08-22|SANDOWN HILLSIDE|R6,26.125,EPI_AVAILABLE,False,26.125,REAL_GOVERNED_EPR,12.320511209901964,0.00576655,173.41,16.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,13,Coco De Luxe,COCODELUXE,44.52,44.5,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,,,,ERI_UNAVAILABLE,"{'value': 44.52, 'display': '44.5', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 11, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -8.952647058823523, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': None, 'display': '', 'source': None, 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_UNAVAILABLE', 'unavailableReason': ''}",4,FULLFORM|COCODELUXE|2026-02-05|ALBURY|R7,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-22,Sandown Hillside,6,Coco De Luxe,COCODELUXE,13,13,2026-08-22|SANDOWN HILLSIDE|R6,44.52,EPI_AVAILABLE,False,44.52,REAL_GOVERNED_EPR,76.38048279193298,0.0357495,27.97,11.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,14,Conscience,CONSCIENCE,51.2,51.2,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,53.96,54.0,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 51.2, 'display': '51.2', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 9, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -2.272647058823523, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 53.96, 'display': '54.0', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",10,EIQ_PERFORMANCE_38CADCEDEDE447BA,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,Conscience,CONSCIENCE,14,14,2026-08-22|SANDOWN HILLSIDE|R6,51.2,EPI_AVAILABLE,False,51.2,REAL_GOVERNED_EPR,105.37055016572968,0.04931816,20.28,9.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,15,Final Moment,FINALMOMENT,82.75,82.8,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,IMPROVING,,78.5,78.5,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 82.75, 'display': '82.8', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 2, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': 29.277352941176474, 'recentChange': None, 'trend': 'IMPROVING', 'unavailableReason': ''}","{'value': 78.5, 'display': '78.5', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",19,EIQ_PERFORMANCE_93EBD2DC6B925513,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,Final Moment,FINALMOMENT,15,15,2026-08-22|SANDOWN HILLSIDE|R6,82.75,EPI_AVAILABLE,False,82.75,REAL_GOVERNED_EPR,268.89013719238466,0.12585269,7.95,2.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,16,Miss Cotoletta,MISSCOTOLETTA,67.86,67.9,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,STABLE,,73.12,73.1,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 67.86, 'display': '67.9', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 5, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': 14.387352941176474, 'recentChange': None, 'trend': 'STABLE', 'unavailableReason': ''}","{'value': 73.12, 'display': '73.1', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",18,2026-04-08|EIQ_RACE_C0ED91D44813293E|RCOM_RUNNER_15550730|RCOM_HORSE_5338993,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-22,Sandown Hillside,6,Miss Cotoletta,MISSCOTOLETTA,16,16,2026-08-22|SANDOWN HILLSIDE|R6,67.86,EPI_AVAILABLE,False,67.86,REAL_GOVERNED_EPR,186.9075073423725,0.08748113,11.43,5.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,6,17,All Pink,ALLPINK,20.7,20.7,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,55.04,55.0,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 20.7, 'display': '20.7', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 17, 'activeFieldSize': 17, 'fieldHigh': 85.94, 'fieldAverage': 53.472647058823526, 'differenceFromFieldAverage': -32.77264705882352, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 55.04, 'display': '55.0', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",12,EIQ_PERFORMANCE_7E0E58F0E05F9169,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,6,All Pink,ALLPINK,17,17,2026-08-22|SANDOWN HILLSIDE|R6,20.7,EPI_AVAILABLE,False,20.7,REAL_GOVERNED_EPR,1.0,0.00046805,2136.52,17.0,1.00000001,17,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,7,1,Hedged,HEDGED,67.35,67.3,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,66.38,66.4,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 67.35, 'display': '67.3', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 3, 'activeFieldSize': 11, 'fieldHigh': 82.84, 'fieldAverage': 58.31545454545455, 'differenceFromFieldAverage': 9.034545454545444, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 66.38, 'display': '66.4', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",34,EIQ_PERFORMANCE_9FC60D18B20057BC,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,7,Hedged,HEDGED,1,1,2026-08-22|SANDOWN HILLSIDE|R7,67.35,EPI_AVAILABLE,False,67.35,REAL_GOVERNED_EPR,79.74367200117359,0.14523835,6.89,3.0,1.0,11,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,7,2,Ole Dancer,OLEDANCER,42.725,42.7,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,48.68,48.7,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 42.725, 'display': '42.7', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 11, 'activeFieldSize': 11, 'fieldHigh': 82.84, 'fieldAverage': 58.31545454545455, 'differenceFromFieldAverage': -15.590454545454548, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 48.68, 'display': '48.7', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",10,EIQ_PERFORMANCE_C14205826C611351,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,7,Ole Dancer,OLEDANCER,2,2,2026-08-22|SANDOWN HILLSIDE|R7,42.725,EPI_AVAILABLE,False,42.725,REAL_GOVERNED_EPR,1.0,0.00182132,549.05,11.0,1.0,11,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,7,3,Klabel,KLABEL,44.25,44.2,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,50.0,50.0,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 44.25, 'display': '44.2', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 10, 'activeFieldSize': 11, 'fieldHigh': 82.84, 'fieldAverage': 58.31545454545455, 'differenceFromFieldAverage': -14.06545454545455, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 50.0, 'display': '50.0', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",14,EIQ_PERFORMANCE_01DE30704377A097,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,7,Klabel,KLABEL,3,3,2026-08-22|SANDOWN HILLSIDE|R7,44.25,EPI_AVAILABLE,False,44.25,REAL_GOVERNED_EPR,3.4918281863191525,0.00635972,157.24,10.0,1.0,11,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,7,4,Losesomewinmore,LOSESOMEWINMORE,51.75,51.8,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,55.4,55.4,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 51.75, 'display': '51.8', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 8, 'activeFieldSize': 11, 'fieldHigh': 82.84, 'fieldAverage': 58.31545454545455, 'differenceFromFieldAverage': -6.56545454545455, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 55.4, 'display': '55.4', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",15,EIQ_PERFORMANCE_6B393D1139D57109,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,7,Losesomewinmore,LOSESOMEWINMORE,4,4,2026-08-22|SANDOWN HILLSIDE|R7,51.75,EPI_AVAILABLE,False,51.75,REAL_GOVERNED_EPR,22.462801262339934,0.04091184,24.44,8.0,1.0,11,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-22,Sandown Hillside,7,5,Beast Mode,BEASTMODE,53.875,53.9,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,IMPROVING,,57.1,57.1,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 53.875, 'display': '53.9', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 6, 'activeFieldSize': 11, 'fieldHigh': 82.84, 'fieldAverage': 58.31545454545455, 'differenceFromFieldAverage': -4.44045454545455, 'recentChange': None, 'trend': 'IMPROVING', 'unavailableReason': ''}","{'value': 57.1, 'display': '57.1', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",28,EIQ_PERFORMANCE_A8E04A8535DE447E,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-22,Sandown Hillside,7,Beast Mode,BEASTMODE,5,5,2026-08-22|SANDOWN HILLSIDE|R7,53.875,EPI_AVAILABLE,False,53.875,REAL_GOVERNED_EPR,29.11910183317531,0.05303506,18.86,6.0,1.0,11,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
