race_context_authority_id,canonical_race_id,race_date,track_id,race_no,race_name,race_distance_m,race_class_code,rail_position,track_condition,race_class_source_file,rail_source_file,race_class_source_value,rail_source_value,race_class_governance_status,rail_governance_status,race_context_authority_status,official_evidence_files,official_evidence_sha256,builder_version,contract_version,built_at_utc
RCAF1-29547A598FDC37114DF8A774,RACE|2026-07-25|CAULFIELD|R5|1600M|2026-07-25T04:30:00+00:00,2026-07-25,CAULFIELD,5,Tobin Brothers Celebrating Lives Handicap,1600,Open,Out 10m Entire Circuit,Soft,public\data\edgeiq_official_race_context_source_v1.csv,public\data\edgeiq_official_race_context_source_v1.csv,Open,Out 10m Entire Circuit,FOUND_OFFICIAL_SOURCE,FOUND_OFFICIAL_SOURCE,COMPLETE_OFFICIAL_RACE_CONTEXT,public\data\edgeiq_official_race_context_source_v1.csv,36ef147c615119d7efb9882ac62b36c7f5050f31792c99d194ed50c247502823,edgeiq_race_context_authority_fact_v1.1.0_official_visible_page_source,1.0.0,2026-07-30T00:04:05Z
RCAF1-0D08D34A83640AA45A8CEEF6,RACE|2026-07-25|CAULFIELD|R7|1200M|2026-07-25T05:50:00+00:00,2026-07-25,CAULFIELD,7,The Big Screen Company Bletchingly Stakes,1200,Group 3,Out 10m Entire Circuit,Soft,public\data\edgeiq_official_race_context_source_v1.csv,public\data\edgeiq_official_race_context_source_v1.csv,Group 3,Out 10m Entire Circuit,FOUND_OFFICIAL_SOURCE,FOUND_OFFICIAL_SOURCE,COMPLETE_OFFICIAL_RACE_CONTEXT,public\data\edgeiq_official_race_context_source_v1.csv,1b3a5cf485d385cd1968dbe1510fdcefe38ca682d0e6f37fecebaceab2d0e918,edgeiq_race_context_authority_fact_v1.1.0_official_visible_page_source,1.0.0,2026-07-30T00:04:05Z
