normalisation_method,centre_value,scale_value,normalisation_model_version,parameter_status,effective_from_date,effective_to_date,evidence_reference,evidence_sha256
LINEAR_CENTRE_AND_SCALE,-0.341646125081,7.643443203397,HPR-NORM-A-v1,APPROVED,2000-08-02,,C:/Users/trent/OneDrive/Documents/EDGEIQ_PLATFORM/docs/performance-intelligence/horse-performance-rating/method-governance/EDGEIQ_HORSE_RATING_METHODOLOGY_OWNER_APPROVAL_V1.md | C:/Users/trent/OneDrive/Documents/EDGEIQ_PLATFORM/docs/performance-intelligence/horse-performance-rating/method-governance/edgeiq_performance_normalisation_parameter_population_v1.csv | population_sha256=ba54093ca32ff816088d86635e12c124bef11f3ecceab48cc0757a381aa22636,ead63a81487aedfeacfe14c5d7ae89dae52365bd738d9087774663f2db80b411
